Respondent,Linux,Windows,Docker,Github,Slack,Jira,Overtime,EdLevel,JobSeek,DevOps,EdImpt,OpSys,OnboardGood,DevOpsImpt,OrgSize,UndergradMajor,PurchaseWhat,Learn,ConvertedComp,WorkWeekHrs,YearsCode
59291,0,1,0,0,1,1,2.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,3.0,0.2331970840764374,0.477134325272153,2.4439343427116103
64273,0,0,0,0,0,0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,5.0,2.0,3.0,4.0,-0.4666438147668957,1.9472556770874552,-1.0641939727782685
23405,1,1,1,0,0,0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,4.0,2.0,0.0,3.0,-0.13995046364761368,-0.6989627561800887,-0.479505920196622
3716,1,0,1,1,1,1,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,2.0,2.0,-0.07921043206130486,-0.11091421545396787,0.0077341236214167
26778,0,1,0,1,0,0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,-0.4335830891103909,0.7711585956352134,-0.479505920196622
12490,1,0,1,0,0,0,2.0,5.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,8.0,0.0,3.0,-0.24961671644074568,-0.11091421545396787,2.4439343427116103
44322,0,0,0,0,0,0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,8.0,3.0,4.0,-0.17418151592226536,0.06550034676386837,-0.7718499464874452
28725,1,0,1,1,1,0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,-0.403611993683997,1.6532314067243947,-1.1616419815418761
26476,1,1,0,1,0,0,4.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,9.0,11.0,2.0,4.0,-0.46717650963415625,-1.8750598376323304,-0.9667459640146607
30463,0,1,0,1,0,0,1.0,5.0,1.0,0.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,-0.19339537920964966,-0.3461336317444162,-0.479505920196622
3948,1,1,1,1,0,0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,0.0,7.0,12.0,2.0,2.0,7.5227057939570905,-0.11091421545396787,-0.869297955251053
36327,1,0,1,1,1,1,5.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,0.0,0.0,0.6945532945044366,-0.07563130301040054,1.1771102287847095
50477,0,1,0,1,1,1,1.0,1.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,0.0,-0.30592216338772493,-0.11091421545396787,0.10518213238502444
10596,0,1,0,1,1,1,4.0,0.0,2.0,2.0,3.0,3.0,2.0,4.0,6.0,6.0,1.0,3.0,-0.307107709859222,-0.11091421545396787,-0.08971388514219104
13521,0,1,0,0,0,0,0.0,8.0,0.0,0.0,4.0,3.0,2.0,0.0,9.0,12.0,0.0,2.0,-0.4743338459333632,-0.11091421545396787,-0.2846099026694065
57370,1,1,1,0,0,1,2.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,-0.4655864354815064,1.0651828659982738,-0.08971388514219104
51788,0,1,0,0,0,1,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,3.0,-0.2461802337632305,0.18311005490909255,-0.9667459640146607
38879,0,1,0,1,0,0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,-0.44300898460370575,0.18311005490909255,0.10518213238502444
51785,0,1,0,0,1,1,4.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,2.0,7.0,1.0,2.0,-0.12423716663079844,-0.11091421545396787,0.49497416743945544
13237,1,0,1,1,0,0,2.0,8.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,12.0,2.0,0.0,-0.26694331791269277,-0.11091421545396787,-0.08971388514219104
5329,1,1,1,1,1,1,3.0,3.0,2.0,0.0,4.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,-0.1056449141960369,-0.11091421545396787,-0.38205791143301426
43418,1,1,0,1,1,0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,-0.2408741122583679,-0.11091421545396787,1.761798281366356
23521,1,0,1,1,1,1,1.0,8.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,12.0,2.0,4.0,-0.2349215475085742,-0.11091421545396787,-0.2846099026694065
54007,0,0,1,1,1,1,4.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,-0.10909341254724968,0.18311005490909255,1.6643502726027484
11500,1,0,1,1,1,1,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,9.0,0.0,2.0,0.41272326479236077,1.0651828659982738,1.6643502726027484
25026,1,1,1,1,0,0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,6.0,3.0,2.0,0.0,-0.12326790228585827,-0.11091421545396787,-0.1871618939057988
57256,1,1,0,0,0,0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,6.0,1.0,3.0,-0.35523849346726366,-0.11091421545396787,1.2745582375483173
45537,0,0,0,0,0,0,5.0,3.0,3.0,3.0,0.0,4.0,3.0,5.0,2.0,7.0,3.0,4.0,-0.10507296812803087,-0.2520458652282368,1.3720062463119251
48098,1,1,1,1,1,0,4.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,5.0,10.0,0.0,3.0,7.5227057939570905,-0.11091421545396787,-0.5769539289602298
55284,0,0,0,1,1,0,4.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,5.0,2.0,0.0,2.0,-0.2756987388136813,0.7123537415626013,-0.6744019377238375
34371,1,0,0,1,0,1,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,-0.43045260558970805,0.18311005490909255,-0.2846099026694065
60206,1,1,0,1,0,0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,3.0,3.0,3.0,0.1305832306988867,0.477134325272153,2.4439343427116103
4887,0,1,1,1,1,1,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,10.0,3.0,0.0,-0.07119998292956788,1.0651828659982738,0.49497416743945544
57527,1,1,0,1,0,0,1.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,-0.4409783357488104,-0.28732877767180415,-1.0641939727782685
43431,0,1,0,0,1,0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,6.0,1.0,3.0,2.618548626525076,-0.11091421545396787,2.833726377766041
34988,1,1,1,1,0,1,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,2.0,-0.3145614327763033,-0.11091421545396787,-0.5769539289602298
25556,0,1,0,0,0,0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,7.0,0.0,3.0,-0.22888567408781035,-0.11091421545396787,2.0541423076571794
31974,1,1,0,1,1,1,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,-0.2892444082954485,0.006695492691256291,0.0077341236214167
7741,0,1,0,1,0,0,1.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,10.0,1.0,3.0,-0.3968087192364127,-0.22852392359919205,0.0077341236214167
58373,1,1,0,0,0,0,4.0,3.0,2.0,0.0,4.0,3.0,2.0,4.0,0.0,3.0,1.0,3.0,-0.18467200010518808,-0.2990897484863267,0.49497416743945544
7214,1,0,1,1,0,1,4.0,1.0,2.0,0.0,4.0,2.0,1.0,5.0,5.0,2.0,2.0,4.0,-0.4225222609492884,0.06550034676386837,-0.869297955251053
59758,1,0,1,1,0,0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,2.0,0.0,3.0,-0.32976126000377415,-0.11091421545396787,-0.6744019377238375
46357,0,1,0,1,1,0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,4.0,5.0,12.0,0.0,0.0,-0.4830331936904296,-1.8750598376323304,-0.9667459640146607
3488,0,1,0,0,0,0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,0.0,-0.12727312685172676,0.18311005490909255,-0.5769539289602298
50559,0,0,0,0,0,0,2.0,9.0,3.0,0.0,2.0,4.0,2.0,1.0,4.0,9.0,3.0,4.0,-0.22514319225346288,0.18311005490909255,-0.9667459640146607
20029,1,1,0,1,1,1,4.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,6.0,10.0,2.0,3.0,-0.1072470040223843,0.18311005490909255,-0.9667459640146607
47905,1,1,0,1,1,1,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,8.0,0.0,3.0,-0.3086136742959885,-0.28732877767180415,-0.869297955251053
16875,1,0,1,1,1,1,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,7.0,8.0,2.0,0.0,0.05296197861235533,-0.4049384858170283,-0.869297955251053
36077,1,1,0,0,1,1,5.0,2.0,2.0,3.0,5.0,1.0,3.0,5.0,9.0,2.0,3.0,0.0,-0.29975571964611375,-0.651918872921999,-0.6744019377238375
49782,1,0,1,1,1,0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,7.0,2.0,3.0,0.032935855783012884,-0.11091421545396787,-0.7718499464874452
22751,0,0,1,1,0,0,4.0,9.0,2.0,0.0,1.0,2.0,0.0,1.0,5.0,6.0,3.0,3.0,-0.3516778488282066,-0.8165724643253129,-0.38205791143301426
45333,0,0,0,1,0,1,4.0,5.0,2.0,1.0,0.0,3.0,2.0,5.0,3.0,7.0,2.0,0.0,-0.2955806735586525,-0.8165724643253129,0.6314013797085061
15159,1,0,1,1,1,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,2.0,0.0,-0.22888567408781035,-0.25792635063549807,-0.479505920196622
59209,1,1,1,1,1,0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,-0.0191320635732775,2.2412799474505154,1.1771102287847095
6522,1,0,1,1,1,1,2.0,3.0,2.0,2.0,1.0,2.0,0.0,4.0,2.0,7.0,2.0,4.0,-0.07721583022750235,-0.11091421545396787,-0.38205791143301426
13632,0,1,0,1,1,1,2.0,7.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,-0.11438271210893562,1.6532314067243947,1.4694542550755327
32946,1,1,1,1,1,1,3.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,10.0,1.0,2.0,-0.17133059707628015,-0.11091421545396787,-1.259089990305484
1482,0,1,0,0,1,1,2.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,5.0,2.0,1.0,3.0,-0.16732537251041166,0.18311005490909255,-0.869297955251053
19889,0,0,1,1,1,1,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,3.0,2.0,0.0,-0.43487437351042685,-1.8750598376323304,-0.869297955251053
26081,0,1,0,1,1,1,2.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,3.0,0.0,-0.12275523354142709,0.477134325272153,0.0077341236214167
48950,1,1,1,1,0,0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,7.0,1.0,3.0,3.0,-0.30654297319543455,-0.11091421545396787,0.49497416743945544
29855,1,1,0,1,0,0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,3.0,-0.19529545774369766,0.7711585956352134,0.9822142112574941
30991,0,0,0,0,0,1,4.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,-0.44289363413620875,-0.11091421545396787,-0.869297955251053
57221,1,0,1,1,1,1,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,2.0,-0.22796847766222647,-0.11091421545396787,0.6898701849666709
15701,0,1,0,0,0,1,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,-0.3947420233604246,0.06550034676386837,0.20263014114863218
49838,0,1,0,1,0,0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,-0.21138284273496505,-0.25792635063549807,1.9566942988935716
2910,1,1,0,1,0,1,0.0,5.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,8.0,1.0,2.0,-0.17951006668469677,-1.2282064428335975,-0.479505920196622
36518,0,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,6.0,2.0,3.0,4.0,-0.2349215475085742,-0.11091421545396787,-0.2846099026694065
56853,1,1,0,1,1,1,1.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,5.0,12.0,0.0,2.0,-0.44289363413620875,-0.11091421545396787,-0.869297955251053
31518,1,0,0,1,1,0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.47577572677707586,-0.6989627561800887,-0.869297955251053
44316,0,0,0,0,0,0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,0.0,2.0,3.0,4.0,-0.22796847766222647,-0.28732877767180415,0.49497416743945544
50294,1,0,1,1,0,1,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,5.0,2.0,1.0,0.0,-0.4387193890936606,0.18311005490909255,-0.7718499464874452
11009,1,0,0,1,1,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,3.0,3.0,0.1130403471003827,-0.6989627561800887,1.6643502726027484
32934,1,1,1,1,1,1,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,7.0,2.0,0.0,-0.19333129561659576,-0.11091421545396787,-0.7718499464874452
40712,0,0,0,0,0,0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,7.0,3.0,4.0,-0.29886335561283833,-0.11091421545396787,-1.0641939727782685
10969,0,1,1,1,1,1,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,2.0,1.0,0.0,-0.3982706262029547,0.477134325272153,-0.479505920196622
51073,0,1,0,0,0,0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,6.0,3.0,1.0,3.0,-0.26512494595978847,-0.28732877767180415,2.4439343427116103
3322,1,0,1,1,1,0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,0.0,3.5174812280885996,-0.4049384858170283,1.9566942988935716
64831,0,0,0,0,0,0,0.0,1.0,3.0,2.0,3.0,4.0,2.0,5.0,8.0,2.0,3.0,4.0,-0.27852802944701077,-0.16971906952657997,-0.5769539289602298
6353,0,1,0,0,0,0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,-0.047168635534356934,0.477134325272153,0.9822142112574941
54866,1,0,1,1,0,0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,-0.3009500776116558,-1.58103556726927,-0.479505920196622
47368,1,1,1,1,1,1,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.032935855783012884,0.477134325272153,0.5924221762030631
30398,1,0,0,1,1,0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,-0.44477528863725374,-0.11091421545396787,-0.5769539289602298
26726,1,0,0,1,0,1,2.0,1.0,2.0,2.0,3.0,3.0,0.0,4.0,7.0,3.0,2.0,0.0,-0.1912926363125687,0.18311005490909255,0.49497416743945544
32872,0,1,0,0,0,0,0.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,-0.29360209262311343,-0.11091421545396787,0.49497416743945544
13454,1,1,1,1,1,1,3.0,3.0,2.0,1.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,-0.2193091821508188,-0.11091421545396787,-0.479505920196622
47471,0,0,0,1,1,0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,11.0,3.0,0.0,-0.25656177583796164,0.3595246171269288,0.3000781499122399
38657,1,1,0,0,0,0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,4.0,4.0,3.0,0.0,2.0,-0.3594640053842549,-0.11091421545396787,-0.38205791143301426
48377,0,1,0,1,0,0,0.0,3.0,2.0,0.0,4.0,3.0,1.0,0.0,8.0,8.0,3.0,3.0,-0.34756047797449374,-1.1694015887609854,3.3209664215840795
40193,0,0,0,0,0,0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,2.0,7.0,3.0,4.0,-0.004483892295331603,0.0075911635620157245,-0.0006278410295010014
4343,1,1,0,1,0,0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,2.0,-0.17600869936921454,0.477134325272153,0.49497416743945544
8475,1,0,0,0,0,0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,-0.26953870343137554,-0.4049384858170283,-0.08971388514219104
54029,0,1,0,1,1,1,3.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,-0.23025946611390324,-0.3461336317444162,-0.479505920196622
33296,0,1,0,1,0,0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,-0.19658754318864685,-0.11091421545396787,0.3975261586758477
49407,1,0,1,1,1,0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,7.0,0.0,0.0,2.0567918498146245,0.477134325272153,-0.6744019377238375
20962,0,1,0,1,0,1,4.0,1.0,0.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,-0.12296670939850496,0.477134325272153,-0.479505920196622
57042,0,1,0,1,1,1,0.0,9.0,2.0,1.0,0.0,3.0,2.0,1.0,5.0,12.0,2.0,2.0,-0.42728046773354017,-0.11091421545396787,-0.9667459640146607
33477,1,1,0,1,0,1,4.0,3.0,0.0,2.0,1.0,3.0,0.0,4.0,2.0,7.0,2.0,2.0,-0.2869854616402987,-0.11091421545396787,1.4694542550755327
25801,1,1,0,1,1,1,2.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.07298810144169779,1.0651828659982738,-0.6744019377238375
21946,0,0,1,1,1,1,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,0.2450845905879351,0.18311005490909255,0.0077341236214167
58345,1,1,0,1,0,1,4.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,-0.3656640930122193,-0.11091421545396787,0.49497416743945544
48751,1,0,1,1,1,1,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,2.0,2.0,0.0,-0.09449036378009315,-0.28732877767180415,0.3000781499122399
4300,1,0,1,1,0,1,3.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,1.0,2.0,-0.16829703999009138,-0.11091421545396787,-0.7718499464874452
30226,1,1,1,1,1,1,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,8.0,2.0,2.0,0.1931448384177525,0.477134325272153,-0.7718499464874452
63726,0,0,0,0,0,0,4.0,1.0,3.0,2.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,4.0,-0.4681698053264916,-1.9926695457775545,-0.869297955251053
46021,0,0,0,0,0,0,5.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,0.0,0.0,3.0,4.0,-0.21853216858504032,-0.11091421545396787,0.49497416743945544
36660,1,0,1,1,0,0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,0.0,0.0,-0.47833506527466585,1.6532314067243947,2.4439343427116103
30717,1,1,0,1,0,1,4.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,7.0,1.0,0.0,0.17712394015427854,-0.11091421545396787,-0.9667459640146607
46388,0,1,0,0,0,1,1.0,3.0,2.0,0.0,4.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,-0.30136822305633243,-0.25792635063549807,-1.1616419815418761
45604,0,0,0,0,0,0,5.0,1.0,3.0,3.0,0.0,4.0,3.0,5.0,0.0,2.0,3.0,4.0,-0.17115436719538193,0.5359391793447651,1.9566942988935716
15548,1,0,0,0,1,1,4.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,5.0,8.0,2.0,2.0,-0.27126495521926486,-0.11091421545396787,-0.5769539289602298
2890,1,1,1,1,0,0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,-0.2044674219995365,-0.11091421545396787,-0.6744019377238375
17962,0,0,0,1,1,1,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,7.0,1.0,1.0,2.0,-0.1472992496810692,0.18311005490909255,-0.6744019377238375
21828,1,1,1,1,1,1,4.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,3.0,-0.3446542870294996,-0.875377318397925,-0.9667459640146607
27457,1,1,1,1,0,0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,-0.2933345436221134,-0.11091421545396787,-0.5769539289602298
6490,0,1,0,1,0,0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,-0.2665363870968005,-0.5225481939622525,-0.7718499464874452
36377,1,1,1,1,1,0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,0.5135628036872317,-0.11091421545396787,0.9822142112574941
1643,1,0,1,1,1,0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,0.1931448384177525,0.12430520083648046,-0.08971388514219104
9049,1,0,0,1,0,0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,5.0,6.0,1.0,0.0,-0.4631352380471949,3.7114012992658174,-0.869297955251053
29909,1,1,1,1,1,1,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,-0.38109221803994475,-0.22852392359919205,0.6898701849666709
39830,0,1,0,1,0,0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,2.0,2.0,3.0,-0.42623109889728267,0.18311005490909255,0.0077341236214167
35865,1,1,0,1,0,0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,5.0,2.0,7.0,1.0,2.0,0.3750357037173646,-0.70484324158735,-1.0641939727782685
25645,0,1,0,1,1,0,2.0,5.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,3.0,0.4536702776190607,1.6532314067243947,-0.2846099026694065
23878,1,1,1,1,1,1,4.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,-0.31943979629753105,-0.11091421545396787,-0.1871618939057988
20828,1,0,0,0,0,1,1.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,-0.3547618717439253,-0.11091421545396787,-0.1871618939057988
4961,0,1,0,0,0,1,0.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,8.0,2.0,3.0,3.0,0.35335382105249213,-0.11091421545396787,2.4439343427116103
53125,1,0,1,1,1,1,3.0,1.0,2.0,2.0,3.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,-0.43182239239123504,0.3595246171269288,-0.479505920196622
11958,1,0,0,1,1,1,0.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,-0.35785791033334163,-0.11091421545396787,-0.479505920196622
20117,1,1,1,1,0,0,2.0,9.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,6.0,2.0,3.0,1.2768120147226554,-0.651918872921999,-0.479505920196622
46952,1,0,0,1,0,0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,6.0,10.0,0.0,2.0,-0.31567889043018055,0.18311005490909255,0.0077341236214167
36806,1,0,1,1,0,1,4.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,4.0,3.0,0.0,2.0,-0.235414190130176,-0.6989627561800887,-0.08971388514219104
61811,1,0,1,0,0,0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,-0.33620967155482245,-0.11091421545396787,0.0077341236214167
59190,1,1,1,1,1,0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,-0.1585795641483812,0.7711585956352134,0.8847662024938864
33494,0,1,0,1,0,0,4.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,-0.4076228255642576,-0.11091421545396787,-0.869297955251053
26542,1,0,0,1,1,0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,0.11839533234494887,-0.11091421545396787,0.7873181937302787
36662,0,0,0,0,0,0,5.0,3.0,3.0,3.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,-0.12755749779590342,0.6829513145262953,-0.38205791143301426
26119,1,0,1,0,0,0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,5.0,3.0,2.0,-0.17600869936921454,2.2412799474505154,-0.38205791143301426
30580,0,1,0,1,0,0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,7.0,1.0,0.0,-0.45419157159161055,0.24191490898170462,-0.9667459640146607
483,0,1,0,1,0,1,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,-0.20737761816909656,-0.4637433398896404,-0.9667459640146607
36665,1,1,0,1,1,1,2.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,5.0,2.0,1.0,2.0,-0.017620491822118754,-1.9926695457775545,-0.869297955251053
42056,1,1,0,1,0,1,2.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,8.0,11.0,3.0,3.0,0.17283033941966752,0.477134325272153,0.20263014114863218
49979,1,1,1,1,1,1,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,8.0,1.0,3.0,2.0,0.29159325824680005,0.12430520083648046,0.8847662024938864
48445,1,0,1,1,1,1,4.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,-0.11312266846051337,-0.11091421545396787,0.0077341236214167
50976,0,1,0,0,0,0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,-0.25544031295951847,-0.11091421545396787,-0.08971388514219104
11622,1,1,1,1,1,1,1.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,-0.32553174286221703,-0.11091421545396787,0.0077341236214167
16193,1,1,0,0,0,0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,6.0,2.0,2.0,1.0,-0.3776317040150344,-0.11091421545396787,0.9822142112574941
42276,1,0,0,0,0,0,2.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,8.0,0.0,2.0,-0.352639102724015,0.18311005490909255,-0.7718499464874452
4780,0,1,0,1,0,1,1.0,3.0,2.0,3.0,0.0,3.0,3.0,5.0,3.0,2.0,2.0,0.0,-0.004483892295331603,0.0075911635620157245,-0.0006278410295010014
46534,1,1,1,1,1,1,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,8.0,2.0,0.0,-0.2173906795837678,-0.4049384858170283,0.49497416743945544
62473,0,0,0,0,0,0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,5.0,3.0,3.0,4.0,-0.0720522947171847,-0.3461336317444162,-0.1871618939057988
54470,1,0,1,1,1,0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,4.0,3.0,8.0,2.0,2.0,-0.06719475836369938,1.3592071363613343,0.49497416743945544
